optimized_group_id,headword,source_count,source_words,added_count,added_forms,memory_word_count,all_memory_words,source_group_id,decision,root_affix,group_explanation,memory_link,mnemonic,collocations,related_recommendations,definitions
O0996,interfere,2,"interfere, interference",0,,2,"interfere, interference",D0990,kept,inter-之间+fere-打,interfere干涉（动词），interference干扰（名词）,收音机信号被中间‘击打’(interfere)而出现干扰(interference),干涉(interfere)导致干扰(interference),interfere in - 干涉 | interference with - 干扰,interfere vs. intervene,interfere: vi. 干涉；妨碍；打扰vt. 冲突；介入 | interference: n. 干扰，冲突；干涉
O0997,intermediate,3,"interim, intermediate, intermittent",0,,3,"interim, intermediate, intermittent",D0991,kept,inter-在中间；interim来自副词interim；intermediate含medi-中间；intermittent含mit-送,均含‘中间、间歇’之意；interim临时的/过渡期，intermediate中间的/中级的，intermittent间歇的,项目中，interim report是中期报告，intermediate steps是中间步骤，intermittent rain是阵雨,中间(intermediate)阶段临时(interim)间歇(intermittent)进行,interim period - 过渡期 | intermediate level - 中级水平 | intermittent rain - 阵雨,transient 短暂的,interim: adj. 临时的，暂时的；中间的；间歇的n. 过渡时期，中间时期；暂定 | intermediate: adj. 中间的，过渡的；中级的，中等的n. 中级生；（化合物）中间体，中间物；中介，媒介v. 充当调解人，起媒介作用 | intermittent: adj. 间歇的；断断续续的；间歇性
O0998,interior,2,"interior, internal",0,,2,"interior, internal",D0992,kept,inter-内部；interior为比较级（更内），internal为内部派生,均表‘内部’；interior多指方位/国内，internal多指本质/体内的,房子的interior装饰漂亮，但汽车的internal engine才是核心,内部(interior)空间与内在(internal)结构有区别,interior design - 室内设计 | internal medicine - 内科学,"exterior, external 反义词",interior: n. 内部，里面；内景；内陆，腹地；内政，内务；本质adj. 内部的，里面的；内位的；内陆的，腹地的；内务的，内政的；心灵的，精神的；本质的 | internal: adj. 内部的；体内的；（机构）内部的；国内的；本身的；内心的；（大学生）本校生的n. 内脏；内部特征
O0999,international,1,international,0,,1,international,D0993,kept,,,,,,,international: adj. 国际的；国际通用的n. 国际体育比赛（选手）；外国人n. (International) 共产国际（组织）
O1000,interpret,3,"interpret, interpretation, interpreter",0,,3,"interpret, interpretation, interpreter",D0994,kept,inter-在之间+pret-价格（原意谈判解释）,interpret解释/口译，interpretation解释/翻译，interpreter口译员,谈判桌上，口译员(interpreter)在双方间(inter-)传译价格(pret)，做出解释(interpretation),口译(interpret)员(interpreter)给出解释(interpretation),interpret as - 理解为 | simultaneous interpretation - 同声传译,translate 与 interpret 区别,interpret: vt. 说明；口译vi. 解释；翻译 | interpretation: n. 解释；翻译；演出 | interpreter: n. 解释者；口译者；注释器
O1001,interrupt,2,"interrupt, interruption",0,,2,"interrupt, interruption",D0995,kept,inter-之间+rupt-断裂,interrupt打断（动词），interruption中断（名词）,说话时碎裂声(rupt)插入(inter)，打断(interrupt)谈话造成中断(interruption),打断(interrupt)造成中断(interruption),without interruption - 不间断地,"abrupt, erupt, bankrupt 同词根rupt",interrupt: vt. 中断；打断；插嘴；妨碍vi. 打断；打扰n. 中断 | interruption: n. 中断；干扰；中断之事
O1002,intersection,1,intersection,0,,1,intersection,D0996,kept,,,,,,,intersection: n. 交叉；十字路口；交集；交叉点
O1003,intervene,1,intervene,0,,1,intervene,D0997,kept,,,,,,,intervene: vi. 干涉；调停；插入
O1004,intimate,2,"intimate, intimidate",0,,2,"intimate, intimidate",D0998,kept,intimate：intim-最内；intimidate：in-使+timid-害怕,形近但意义无关；intimate亲密的，intimidate恐吓,一对亲密(intimate)情侣，一方突然面目狰狞想要恐吓(intimidate)对方,亲密(intimate)与恐吓(intimidate)形近却意远,intimate relationship - 亲密关系 | intimidate sb into doing - 恐吓某人做,timid 胆小的,intimate: adj. 亲密的；私人的；精通的；有性关系的n. 知己；至交vt. 暗示；通知；宣布 | intimidate: vt. 恐吓，威胁；胁迫
O1005,intricate,2,"intricate, intrigue",0,,2,"intricate, intrigue",D0999,kept,in-使+tric/trique-诡计,intricate复杂的（如诡计缠绕），intrigue阴谋/激起兴趣,间谍电影中，intricate的阴谋(intrigue)令人困惑又着迷,复杂的(intricate)阴谋(intrigue)让人着迷(intrigue),intricate design - 复杂设计 | political intrigue - 政治阴谋,extricate 解脱,intricate: adj. 复杂的；错综的，缠结的 | intrigue: n. 阴谋；诡计；复杂的事；私通vt. 用诡计取得；激起...的兴趣vi. 私通；密谋
O1006,intrinsic,1,intrinsic,0,,1,intrinsic,D1000,kept,,,,,,,intrinsic: adj. 本质的，固有的
O1007,introduction,1,introduction,0,,1,introduction,D1001,kept,,,,,,,introduction: n. 介绍；引进；采用；入门；传入
O1008,intuition,1,intuition,0,,1,intuition,D1002,kept,,,,,,,intuition: n. 直觉；直觉力；直觉的知识
O1009,invade,2,"invade, invasion",0,,2,"invade, invasion",D1003,kept,vad/vas = go; in- = into,invade是动词，入侵；invasion是名词形式。两者为动名词同源。,想象外敌进入国土的画面：动词是动作入侵，名词是入侵这一事件。,侵略动作是invade，侵略事件是invasion。,invade a country - 入侵一个国家 | military invasion - 军事入侵,辨析：evade (逃避) 词根vad也是走,invade: vt. 侵略；侵袭；侵扰；涌入vi. 侵略；侵入；侵袭；侵犯 | invasion: n. 入侵，侵略；侵袭；侵犯
O1010,invalid,1,invalid,0,,1,invalid,D1004,kept,,,,,,,invalid: adj. 无效的；有病的；残疾的n. 病人；残疾者vt. 使伤残；使退役vi. 变得病弱；因病而奉命退役
O1011,invaluable,1,invaluable,0,,1,invaluable,D1005,kept,,,,,,,invaluable: adj. 无价的；非常贵重的
O1012,invariably,1,invariably,0,,1,invariably,D1006,kept,,,,,,,invariably: adv. 总是；不变地；一定地
O1013,invention,3,"invention, inventor, inventory",0,,3,"invention, inventor, inventory",D1007,kept,vent = come; in- = upon,三者都源自拉丁语invenire（发现，想出）。invention是发明物，inventor是发明家，inventory原指找到的财产清单。,一个发明家盘点自己的发明清单：inventor做inventory，上面列出各种invention。,发明家(inventor)清点存货(inventory)里的发明(invention)。,patented invention - 专利发明 | famous inventor - 著名发明家 | take inventory - 清查存货,与venture（冒险）同源但不同义,invention: n. 发明；发明物；虚构；发明才能 | inventor: n. 发明家；[专利] 发明人；创造者 | inventory: n. 存货，存货清单；详细目录；财产清册vt. 给……开列清单
O1014,invert,1,invert,0,,1,invert,D1008,kept,,,,,,,invert: vt. 使…转化；使…颠倒；使…反转；使…前后倒置n. 颠倒的事物；倒置物；倒悬者adj. 转化的
O1015,invest,2,"invest, investment",1,investor,3,"invest, investment, investor",D1009,kept,vest = clothe; in- = into,invest是动词，投资；investment是名词，投资。,想象给一个项目穿上资本的外衣：你invest资金，得到investment回报。,投资动作invest，投资行为investment。,invest in stocks - 投资股票 | foreign investment - 外商投资 | return on investment - 投资回报,注意与investigate区分，无关,invest: vt. 投资；覆盖；耗费；授予；包围vi. 投资，入股；花钱买 | investment: n. 投资；投入；封锁
O1016,investigate,2,"investigate, investigation",0,,2,"investigate, investigation",D1010,kept,vestig = footprint; in- = into,investigate是动词，调查；investigation是名词，调查。,警察跟踪足迹进行调查：动词investigate，名词investigation。,调查动作investigate，调查工作investigation。,investigate a case - 调查案件 | under investigation - 在调查中 | thorough investigation - 彻底调查,与invest区分，词根不同，意义无关,investigate: v. 调查；研究 | investigation: n. 调查；调查研究
O1017,invisible,1,invisible,0,,1,invisible,D1011,kept,,,,,,,invisible: adj. 无形的，看不见的；无形的；不显眼的，暗藏的
O1018,invitation,1,invitation,0,,1,invitation,D1012,kept,,,,,,,invitation: n. 邀请；引诱；请帖；邀请函
O1019,involve,1,involve,0,,1,involve,D1013,kept,,,,,,,involve: vt. 包含；牵涉；使陷于；潜心于
O1020,inward,1,inward,0,,1,inward,D1014,kept,,,,,,,inward: adj. 向内的；内部的；精神的；本质上的；熟悉的adv. 向内；内心里n. 内部；内脏；密友n. (Inward)人名；(英)英沃德
O1021,irony,1,irony,0,,1,irony,D1015,kept,,,,,,,irony: n. 讽刺；反语；具有讽刺意味的事adj. 铁的；似铁的
O1022,irregular,1,irregular,0,,1,irregular,D1016,kept,,,,,,,irregular: adj. 不整齐的；不规则的；不正常的；非正规的；不按时的；便秘的（委婉语）n. 不规则物；不合规格的产品；非正规军人员
O1023,irrespective,1,irrespective,0,,1,irrespective,D1017,kept,,,,,,,irrespective: adj. 不考虑的，不顾的adv. 不考虑地，不顾地
O1024,irrigation,1,irrigation,0,,1,irrigation,D1018,kept,,,,,,,irrigation: n. 灌溉；[临床] 冲洗；冲洗法
O1025,irritate,1,irritate,0,,1,irritate,D1019,kept,,,,,,,irritate: vt. 刺激，使兴奋；激怒vi. 引起恼怒，引起不愉快
O1026,isolate,1,isolate,0,,1,isolate,D1020,kept,,,,,,,"isolate: vt.使隔离,使孤立,使绝缘,离析n.隔离种群"
O1027,issue,1,issue,0,,1,issue,D1021,kept,,,,,,,issue: n. 问题；流出；期号；发行物vt. 发行，发布；发给；放出，排出vi. 发行；流出；造成……结果；传下
O1028,item,1,item,0,,1,item,D1022,kept,,,,,,,item: n. 条款，项目；一则；一件商品（或物品）adv. 又，同上v. 记下；逐条列出
O1029,ivory,1,ivory,0,,1,ivory,D1023,kept,,,,,,,ivory: n. 象牙；乳白色；长牙adj. 乳白色的；象牙制的n. (Ivory)人名；(英)艾沃里
O1030,jail,1,jail,0,,1,jail,D1024,kept,,,,,,,jail: n. 监狱；监牢；拘留所vt. 监禁；下狱n. (Jail)人名；(英)杰尔
O1031,jealous,1,jealous,0,,1,jealous,D1025,kept,,,,,,,jealous: adj. 妒忌的；猜疑的；唯恐失去的；戒备的
O1032,jeopardize,1,jeopardize,0,,1,jeopardize,D1026,kept,,,,,,,jeopardize: vt. 危害；使陷危地；使受危困
O1033,jerk,1,jerk,0,,1,jerk,D1027,kept,,,,,,,jerk: n. 急拉；猛的一动；肌肉抽搐；蠢人；没品的人vi. 痉挛；急拉；颠簸地行进vt. 猛拉adj. 香料腌制的n. (Jerk) 耶尔克（人名）
O1034,Jew,2,"jew, jewish",0,,2,"jew, jewish",D1028,kept,Jew 来自希伯来语；-ish 构成形容词,Jew指犹太人（可作名词），Jewish是形容词，犹太的。,一个人是Jew，他的文化是Jewish。,犹太人Jew，犹太的Jewish。,Orthodox Jew - 正统派犹太教徒 | Jewish culture - 犹太文化,注意Jew的名词复数Jews，Jewish无比较级,jew: n. 犹太人；犹太教徒；守财奴vt. 杀价；欺骗 | jewish: adj. 犹太人的；犹太族的
O1035,joint,2,"joint, junction",0,,2,"joint, junction",D1029,kept,"junct/join = connect, join",joint指连接点、关节；junction指交叉点、汇合处。两者都表示连接。,身体的关节是joint，道路的交汇点是junction。,关节joint连接骨头，junction连接道路。,knee joint - 膝关节 | joint effort - 共同努力 | road junction - 道路交叉口,conjunction (连词；结合) 同词根,"joint: n.接缝,接合处,接合点,关节,(牛、羊等的腿)大块肉adj.共同的,联合的,连接的,合办的vt.连接,接合,使有接头vi.贴合,生节 | junction: n. 连接，接合；交叉点；接合点"
O1036,jolly,1,jolly,0,,1,jolly,D1030,kept,,,,,,,"jolly: adj.欢乐的,高兴的,快活的"
O1037,journal,2,"journal, journalist",0,,2,"journal, journalist",D1031,kept,journ = day; -al 名词后缀; -ist 指人,journal原指日报、日记，journalist是新闻记者。,记者每天为日报写稿：journal+ist = 写journal的人。,日报(journal)的写手是记者(journalist)。,keep a journal - 记日记 | freelance journalist - 自由记者 | academic journal - 学术期刊,journey (旅行) 同词根 journ- (一天),journal: n. 日报，杂志；日记；分类账 | journalist: n. 新闻工作者；报人；记日志者
O1038,joyful,1,joyful,0,,1,joyful,D1032,kept,,,,,,,joyful: adj. 欢喜的；令人高兴的
O1039,judgement,1,judgement,0,,1,judgement,D1033,kept,,,,,,,judgement: n. 意见；判断力；[法] 审判；评价
O1040,jury,1,jury,0,,1,jury,D1034,kept,,,,,,,jury: n. [法] 陪审团；评判委员会adj. 应急的n. (Jury)人名；(西)胡里；(英、法)朱里；(德)尤里
O1041,justice,3,"justice, justification, justify",0,,3,"justice, justification, justify",D1035,kept,词根 just- 表示“法律、正义”,这三个词源自同一词根 just-，围绕“公正、合理”的含义展开。justice 指司法公正，justification 表示理由或辩护，justify 是动词“证明…正当”。,想象法官（justice）在法庭上要求律师为嫌疑人的行为进行辩护（justify），并给出正当理由（justification）。,法官（justice）要求辩护（justify）必须有合理理由（justification）。,justice system - 司法体系 | social justice - 社会正义 | justification for - …的理由 | justify oneself - 为自己辩护,辨析 jury（陪审团）与 justice 系统相关，但来自不同词源,justice: n. 司法，法律制裁；正义；法官，审判员n. (Justice)人名；(英)贾斯蒂斯，贾斯蒂丝(女名) | justification: n. 理由；辩护；认为有理，认为正当；释罪 | justify: vi. 证明合法；整理版面vt. 证明……是正当的；替……辩护
